transaction_id,account_id,txn_type,amount,related_account_id,status,created_at
2717,668,DEPOSIT,3503.03,,COMPLETED,2023-03-20 04:04:21
2718,960,DEPOSIT,2879.7,,COMPLETED,2025-02-25 11:48:11
2719,23,WITHDRAWAL,2178.05,,PENDING,2024-08-18 13:45:30
2720,113,WITHDRAWAL,1057.73,,COMPLETED,2024-03-01 06:20:49
2721,316,WITHDRAWAL,522.25,,COMPLETED,2024-03-30 08:58:12
2722,763,WITHDRAWAL,1602.19,,COMPLETED,2023-08-06 22:27:36
2723,47,REFUND,185.46,,COMPLETED,2025-04-11 08:52:06
2724,114,TRANSFER,835.83,731.0,COMPLETED,2023-05-04 05:23:11
2725,65,DEPOSIT,2650.01,,COMPLETED,2023-01-22 14:26:45
2726,182,DEPOSIT,4299.58,,COMPLETED,2023-03-19 09:27:44
2727,226,DEPOSIT,1592.41,,COMPLETED,2023-06-17 08:44:51
2728,283,PAYMENT,1245.68,,COMPLETED,2023-06-26 01:54:09
2729,936,PAYMENT,1908.14,,PENDING,2024-08-14 05:40:18
2730,215,DEPOSIT,2377.73,,COMPLETED,2024-05-04 03:26:23
2731,202,DEPOSIT,4048.26,,COMPLETED,2024-05-14 09:39:06
2732,847,DEPOSIT,3875.54,,COMPLETED,2024-03-04 04:19:33
2733,936,DEPOSIT,664.48,,COMPLETED,2025-05-19 21:29:20
2734,912,WITHDRAWAL,553.19,,COMPLETED,2024-08-11 00:16:22
2735,227,DEPOSIT,93.3,,COMPLETED,2024-06-05 13:55:10
2736,917,DEPOSIT,4075.86,,COMPLETED,2023-04-14 19:14:04
2737,75,WITHDRAWAL,517.66,,COMPLETED,2023-02-05 14:54:28
2738,164,DEPOSIT,3064.4,,COMPLETED,2023-07-01 09:25:33
2739,936,DEPOSIT,1266.66,,COMPLETED,2023-09-27 02:34:41
2740,138,TRANSFER,852.33,720.0,COMPLETED,2024-10-30 23:47:33
2741,90,REFUND,72.27,,COMPLETED,2023-12-17 01:49:21
2742,628,PAYMENT,1358.28,,COMPLETED,2023-11-30 04:26:47
2743,642,TRANSFER,4449.52,555.0,PENDING,2024-04-02 03:15:19
2744,618,WITHDRAWAL,1824.44,,COMPLETED,2023-01-11 21:36:18
2745,896,WITHDRAWAL,769.26,,PENDING,2024-04-15 00:12:19
2746,201,WITHDRAWAL,1509.19,,COMPLETED,2023-08-27 05:38:42
2747,254,DEPOSIT,4973.84,,COMPLETED,2024-04-20 08:17:13
2748,145,TRANSFER,2091.44,449.0,COMPLETED,2023-09-29 19:06:44
2749,30,WITHDRAWAL,612.13,,COMPLETED,2024-12-28 01:40:23
2750,517,PAYMENT,1503.19,,COMPLETED,2023-10-14 07:09:21
2751,699,PAYMENT,1500.96,,COMPLETED,2023-08-07 08:00:42
2752,363,WITHDRAWAL,444.1,,PENDING,2024-03-06 10:17:19
2753,523,DEPOSIT,2026.23,,COMPLETED,2023-07-11 08:25:00
2754,443,PAYMENT,931.97,,COMPLETED,2024-08-17 23:26:15
2755,66,DEPOSIT,770.41,,COMPLETED,2024-03-04 12:50:05
2756,128,DEPOSIT,312.94,,COMPLETED,2023-07-11 20:29:24
2757,459,PAYMENT,1745.5,,COMPLETED,2023-06-04 11:40:33
2758,354,WITHDRAWAL,1547.43,,COMPLETED,2024-05-10 12:24:42
2759,570,DEPOSIT,1690.69,,COMPLETED,2024-07-15 19:38:55
2760,603,DEPOSIT,4960.89,,COMPLETED,2025-02-08 09:19:47
2761,846,TRANSFER,346.44,607.0,COMPLETED,2023-03-05 13:01:56
2762,619,WITHDRAWAL,1356.11,,COMPLETED,2024-08-20 16:56:19
2763,727,WITHDRAWAL,1872.88,,COMPLETED,2025-02-07 15:06:44
2764,66,PAYMENT,1175.39,,COMPLETED,2023-05-11 06:44:16
2765,909,WITHDRAWAL,2295.65,,COMPLETED,2024-11-12 10:10:46
2766,933,WITHDRAWAL,2251.83,,COMPLETED,2024-03-04 00:12:40
2767,187,PAYMENT,762.07,,COMPLETED,2025-06-05 22:05:54
2768,524,TRANSFER,3194.26,177.0,COMPLETED,2023-03-07 00:58:38
2769,242,DEPOSIT,1950.25,,COMPLETED,2023-05-28 14:24:44
2770,52,DEPOSIT,109.97,,COMPLETED,2024-07-15 17:44:16
2771,497,TRANSFER,2117.07,993.0,COMPLETED,2024-01-06 12:05:21
2772,508,WITHDRAWAL,780.34,,PENDING,2024-07-14 13:24:27
2773,1,REFUND,85.88,,COMPLETED,2025-04-20 02:20:03
2774,868,WITHDRAWAL,216.95,,COMPLETED,2025-01-11 20:47:17
2775,200,PAYMENT,992.03,,COMPLETED,2023-12-31 03:02:31
2776,547,PAYMENT,692.05,,COMPLETED,2024-11-05 02:59:05
2777,445,PAYMENT,1911.78,,COMPLETED,2023-02-08 10:42:47
2778,663,WITHDRAWAL,2705.95,,COMPLETED,2023-10-15 03:45:53
2779,748,TRANSFER,2657.21,794.0,COMPLETED,2023-12-20 14:05:54
2780,853,TRANSFER,3428.88,968.0,COMPLETED,2023-06-22 13:47:34
2781,300,DEPOSIT,160.01,,COMPLETED,2024-10-12 22:33:13
2782,393,PAYMENT,608.13,,FAILED,2023-12-01 19:39:45
2783,482,DEPOSIT,2978.88,,COMPLETED,2024-02-08 01:06:30
2784,313,DEPOSIT,782.46,,COMPLETED,2025-01-19 09:21:10
2785,938,DEPOSIT,4783.08,,COMPLETED,2023-07-21 08:24:05
2786,186,PAYMENT,1397.79,,COMPLETED,2025-03-24 03:02:59
2787,491,TRANSFER,2125.49,397.0,COMPLETED,2024-03-05 12:16:55
2788,297,DEPOSIT,2431.81,,PENDING,2025-04-30 15:38:15
2789,88,PAYMENT,1852.99,,COMPLETED,2024-04-01 13:18:17
2790,483,PAYMENT,316.55,,COMPLETED,2023-12-31 06:03:37
2791,41,WITHDRAWAL,1123.73,,COMPLETED,2025-02-20 04:43:05
2792,579,PAYMENT,988.8,,PENDING,2024-07-23 06:26:49
2793,697,DEPOSIT,2179.02,,COMPLETED,2023-08-05 05:47:18
2794,298,TRANSFER,866.23,193.0,COMPLETED,2024-04-12 01:08:33
2795,704,WITHDRAWAL,266.98,,COMPLETED,2024-03-21 10:21:30
2796,956,TRANSFER,792.73,510.0,COMPLETED,2023-03-09 05:59:29
2797,117,PAYMENT,1589.24,,COMPLETED,2024-06-21 10:34:03
2798,185,REFUND,6.03,,COMPLETED,2024-01-09 21:58:21
2799,166,DEPOSIT,4225.72,,COMPLETED,2024-05-18 06:30:36
2800,993,TRANSFER,3346.99,111.0,COMPLETED,2024-09-23 05:01:00
2801,372,WITHDRAWAL,136.05,,COMPLETED,2024-11-27 05:38:25
2802,50,TRANSFER,4116.08,238.0,COMPLETED,2024-11-23 12:49:48
2803,465,PAYMENT,985.82,,COMPLETED,2023-02-05 19:03:12
2804,351,TRANSFER,2654.13,728.0,COMPLETED,2023-09-06 12:58:56
2805,87,WITHDRAWAL,2560.14,,COMPLETED,2023-09-09 15:02:35
2806,928,TRANSFER,525.79,720.0,COMPLETED,2024-08-05 13:11:17
2807,342,DEPOSIT,4268.17,,COMPLETED,2025-06-03 01:32:35
2808,823,WITHDRAWAL,1368.48,,PENDING,2023-11-02 23:14:33
2809,368,DEPOSIT,3543.0,,COMPLETED,2025-01-19 08:19:17
2810,968,PAYMENT,1590.57,,COMPLETED,2024-06-26 08:16:56
2811,791,WITHDRAWAL,737.23,,COMPLETED,2025-04-03 17:12:12
2812,188,DEPOSIT,340.8,,COMPLETED,2025-02-05 10:04:04
2813,181,DEPOSIT,2272.15,,COMPLETED,2024-02-26 00:59:06
2814,97,DEPOSIT,1697.0,,COMPLETED,2024-03-13 01:22:57
2815,293,TRANSFER,2204.91,153.0,PENDING,2024-11-09 15:30:37
2816,794,PAYMENT,1108.72,,COMPLETED,2025-01-22 04:46:25
2817,842,DEPOSIT,2392.48,,COMPLETED,2024-06-12 05:55:19
2818,190,WITHDRAWAL,1048.36,,COMPLETED,2024-05-16 22:16:33
2819,964,DEPOSIT,973.48,,COMPLETED,2024-09-03 05:40:48
2820,783,REFUND,392.94,,COMPLETED,2024-06-21 00:14:52
2821,534,DEPOSIT,1668.2,,PENDING,2024-12-05 02:11:19
2822,503,TRANSFER,4792.42,900.0,COMPLETED,2023-05-03 23:47:48
2823,829,DEPOSIT,4352.41,,COMPLETED,2023-10-30 00:27:58
2824,305,WITHDRAWAL,1470.94,,FAILED,2024-09-11 12:22:59
2825,181,DEPOSIT,744.69,,COMPLETED,2025-05-23 19:16:26
2826,590,REFUND,454.12,,COMPLETED,2024-04-22 08:01:18
2827,496,DEPOSIT,95.66,,COMPLETED,2024-07-06 06:20:55
2828,410,PAYMENT,752.32,,COMPLETED,2023-02-26 09:20:26
2829,575,PAYMENT,1938.86,,COMPLETED,2024-07-17 16:37:33
2830,181,WITHDRAWAL,1982.82,,COMPLETED,2025-04-17 00:11:43
2831,601,DEPOSIT,1983.92,,COMPLETED,2025-02-22 18:39:23
2832,699,TRANSFER,3080.51,517.0,COMPLETED,2024-06-16 14:42:17
2833,872,PAYMENT,915.36,,COMPLETED,2023-07-24 03:31:09
2834,649,DEPOSIT,4984.11,,COMPLETED,2025-04-10 10:20:01
2835,343,WITHDRAWAL,1233.86,,COMPLETED,2023-10-18 10:49:48
2836,949,DEPOSIT,4156.29,,COMPLETED,2023-08-03 12:22:32
2837,552,PAYMENT,1221.43,,COMPLETED,2023-06-21 08:59:47
2838,377,PAYMENT,453.57,,COMPLETED,2025-05-21 05:12:50
2839,773,PAYMENT,1635.31,,COMPLETED,2023-06-21 21:28:04
2840,686,DEPOSIT,1363.56,,COMPLETED,2023-10-28 03:48:26
2841,51,DEPOSIT,4116.46,,COMPLETED,2024-08-28 18:51:24
2842,3,WITHDRAWAL,2876.74,,COMPLETED,2023-09-07 13:20:24
2843,331,WITHDRAWAL,2700.49,,PENDING,2024-06-19 14:14:31
2844,19,WITHDRAWAL,2858.74,,COMPLETED,2024-08-23 00:53:53
2845,757,PAYMENT,1540.11,,COMPLETED,2023-06-18 18:20:17
2846,591,REFUND,110.64,,COMPLETED,2024-07-03 07:06:26
2847,346,PAYMENT,1711.92,,PENDING,2024-12-06 01:21:19
2848,462,TRANSFER,1676.51,648.0,COMPLETED,2024-12-19 19:27:50
2849,17,TRANSFER,444.4,767.0,COMPLETED,2024-09-08 17:53:42
2850,572,DEPOSIT,692.89,,COMPLETED,2023-06-20 05:01:47
2851,314,DEPOSIT,1496.97,,COMPLETED,2024-09-06 15:18:23
2852,195,PAYMENT,416.15,,COMPLETED,2024-09-30 12:12:10
2853,124,PAYMENT,584.67,,FAILED,2024-05-10 09:37:48
2854,820,WITHDRAWAL,224.4,,FAILED,2023-07-03 04:48:15
2855,152,PAYMENT,16.62,,COMPLETED,2024-02-19 13:41:42
2856,932,PAYMENT,1519.31,,COMPLETED,2024-04-11 00:30:11
2857,218,DEPOSIT,2283.89,,COMPLETED,2023-04-16 00:30:01
2858,917,PAYMENT,1073.84,,COMPLETED,2024-10-09 13:51:20
2859,573,TRANSFER,1427.59,107.0,COMPLETED,2023-09-19 03:34:47
2860,117,WITHDRAWAL,1175.88,,COMPLETED,2023-08-10 08:04:17
2861,305,TRANSFER,4559.05,736.0,COMPLETED,2024-06-19 22:12:51
2862,953,PAYMENT,1984.32,,COMPLETED,2024-07-21 13:35:05
2863,409,DEPOSIT,4085.33,,COMPLETED,2023-10-30 06:50:56
2864,570,REFUND,379.87,,COMPLETED,2025-03-05 23:55:27
2865,407,PAYMENT,1587.4,,COMPLETED,2024-12-26 09:09:15
2866,968,WITHDRAWAL,2439.19,,COMPLETED,2023-12-02 23:58:13
2867,232,TRANSFER,2442.94,696.0,COMPLETED,2023-12-17 21:36:59
2868,90,REFUND,373.6,,COMPLETED,2024-10-04 11:15:33
2869,934,WITHDRAWAL,2317.1,,COMPLETED,2025-04-15 12:08:02
2870,760,WITHDRAWAL,2701.91,,COMPLETED,2024-02-16 08:02:22
2871,230,DEPOSIT,1809.34,,FAILED,2023-11-02 21:27:12
2872,445,TRANSFER,2106.89,8.0,PENDING,2023-08-17 05:37:18
2873,552,DEPOSIT,4222.96,,COMPLETED,2023-03-06 13:22:06
2874,666,PAYMENT,1189.84,,COMPLETED,2023-04-22 11:43:37
2875,655,REFUND,364.32,,COMPLETED,2023-12-04 09:35:22
2876,740,PAYMENT,1574.43,,COMPLETED,2024-05-08 09:53:46
2877,300,WITHDRAWAL,2470.05,,COMPLETED,2023-12-19 04:48:47
2878,135,DEPOSIT,1536.02,,PENDING,2023-03-01 15:00:49
2879,170,TRANSFER,4087.68,187.0,COMPLETED,2024-12-28 13:03:30
2880,490,REFUND,487.69,,COMPLETED,2023-08-17 07:27:09
2881,593,WITHDRAWAL,913.46,,COMPLETED,2024-03-19 13:40:32
2882,343,WITHDRAWAL,2141.16,,COMPLETED,2025-04-17 12:53:09
2883,623,TRANSFER,4265.27,432.0,COMPLETED,2024-05-08 09:03:09
2884,321,PAYMENT,643.44,,COMPLETED,2025-01-05 18:11:12
2885,683,DEPOSIT,4011.84,,COMPLETED,2024-04-02 23:05:24
2886,334,WITHDRAWAL,2286.69,,COMPLETED,2024-01-12 18:17:08
2887,103,PAYMENT,1102.38,,COMPLETED,2023-08-27 01:38:19
2888,818,WITHDRAWAL,2720.83,,COMPLETED,2025-05-29 11:50:43
2889,127,PAYMENT,1507.08,,COMPLETED,2024-07-16 18:56:09
2890,499,DEPOSIT,1699.67,,COMPLETED,2024-03-14 15:29:22
2891,170,DEPOSIT,4747.47,,COMPLETED,2023-04-07 20:08:04
2892,135,PAYMENT,94.62,,COMPLETED,2024-01-27 16:57:05
2893,483,WITHDRAWAL,807.56,,COMPLETED,2023-10-08 13:48:18
2894,666,PAYMENT,502.68,,COMPLETED,2023-05-06 04:41:49
2895,225,TRANSFER,2866.63,131.0,COMPLETED,2023-04-21 03:11:54
2896,20,WITHDRAWAL,2191.67,,COMPLETED,2024-11-12 01:42:55
2897,882,REFUND,432.59,,COMPLETED,2025-06-09 19:03:40
2898,485,DEPOSIT,2638.73,,COMPLETED,2023-02-06 18:24:30
2899,954,TRANSFER,4217.11,586.0,COMPLETED,2023-03-04 23:18:02
2900,78,WITHDRAWAL,1847.51,,COMPLETED,2023-04-07 06:51:17
2901,990,WITHDRAWAL,1045.92,,COMPLETED,2024-04-24 13:25:39
2902,699,WITHDRAWAL,1743.43,,COMPLETED,2023-04-25 04:05:06
2903,731,PAYMENT,258.05,,COMPLETED,2023-03-27 22:01:55
2904,767,TRANSFER,57.19,144.0,COMPLETED,2024-10-27 17:58:09
2905,234,TRANSFER,3471.93,684.0,COMPLETED,2024-01-15 05:51:59
2906,759,TRANSFER,4837.51,303.0,COMPLETED,2023-02-05 18:48:48
2907,51,DEPOSIT,1287.48,,COMPLETED,2024-08-14 15:01:32
2908,95,TRANSFER,708.16,267.0,COMPLETED,2023-02-23 15:39:25
2909,141,TRANSFER,3276.67,858.0,COMPLETED,2023-04-10 20:14:04
2910,824,DEPOSIT,579.42,,COMPLETED,2025-05-25 05:53:13
2911,177,DEPOSIT,3257.42,,COMPLETED,2024-10-06 17:40:31
2912,440,WITHDRAWAL,1245.16,,COMPLETED,2023-09-12 15:10:51
2913,807,DEPOSIT,3332.44,,COMPLETED,2023-08-04 15:35:18
2914,179,DEPOSIT,1798.23,,COMPLETED,2023-07-17 12:17:24
2915,787,DEPOSIT,2470.12,,COMPLETED,2024-06-24 21:07:56
2916,63,DEPOSIT,2194.8,,COMPLETED,2024-11-04 13:07:40
2917,935,PAYMENT,128.59,,COMPLETED,2025-04-11 08:31:10
2918,348,DEPOSIT,596.56,,COMPLETED,2023-11-13 18:46:12
2919,342,DEPOSIT,2159.45,,COMPLETED,2023-07-31 18:44:08
2920,941,PAYMENT,139.94,,COMPLETED,2023-01-21 13:36:15
2921,364,TRANSFER,2274.25,816.0,COMPLETED,2024-06-07 08:54:59
2922,568,REFUND,138.47,,COMPLETED,2024-11-14 01:36:02
2923,520,PAYMENT,44.12,,COMPLETED,2023-06-03 23:17:51
2924,578,WITHDRAWAL,2959.75,,COMPLETED,2025-05-15 21:27:33
2925,760,PAYMENT,228.55,,COMPLETED,2023-12-10 09:52:51
2926,620,DEPOSIT,539.23,,COMPLETED,2024-04-30 08:57:33
2927,614,PAYMENT,1495.34,,COMPLETED,2023-01-16 15:02:31
2928,672,REFUND,58.02,,COMPLETED,2023-05-24 17:09:03
2929,307,PAYMENT,1517.9,,COMPLETED,2024-05-26 19:57:03
2930,660,PAYMENT,1153.08,,PENDING,2024-07-04 06:18:01
2931,223,TRANSFER,4888.39,4.0,COMPLETED,2025-05-22 18:44:44
2932,23,WITHDRAWAL,2075.12,,COMPLETED,2024-12-26 08:34:13
2933,673,WITHDRAWAL,1453.44,,COMPLETED,2023-04-22 14:36:31
2934,875,WITHDRAWAL,2297.2,,COMPLETED,2023-08-09 14:07:59
2935,965,DEPOSIT,1037.36,,COMPLETED,2023-12-31 03:16:22
2936,715,TRANSFER,1816.59,453.0,COMPLETED,2023-08-05 20:29:42
2937,241,PAYMENT,656.18,,COMPLETED,2024-06-30 04:59:36
2938,426,WITHDRAWAL,738.68,,COMPLETED,2025-03-10 03:05:55
2939,278,WITHDRAWAL,1696.06,,COMPLETED,2025-04-02 04:37:10
2940,130,TRANSFER,728.13,490.0,COMPLETED,2023-09-08 09:44:15
2941,251,WITHDRAWAL,1614.24,,COMPLETED,2023-01-03 20:07:56
2942,130,TRANSFER,4880.84,526.0,COMPLETED,2024-08-24 08:39:32
2943,270,TRANSFER,1131.43,124.0,COMPLETED,2024-01-25 22:23:46
2944,14,PAYMENT,824.18,,FAILED,2025-02-10 08:41:29
2945,761,TRANSFER,2276.69,257.0,COMPLETED,2025-01-31 05:34:24
2946,291,TRANSFER,512.88,306.0,COMPLETED,2024-02-04 18:20:11
2947,636,TRANSFER,4694.44,295.0,COMPLETED,2023-07-28 00:48:51
2948,816,DEPOSIT,876.84,,COMPLETED,2025-01-29 03:57:23
2949,870,DEPOSIT,4218.13,,COMPLETED,2024-01-02 01:07:42
2950,264,PAYMENT,1776.06,,COMPLETED,2024-02-02 22:38:15
2951,599,TRANSFER,4627.81,335.0,COMPLETED,2023-05-15 17:53:25
2952,825,WITHDRAWAL,1083.56,,COMPLETED,2025-03-06 18:05:53
2953,824,DEPOSIT,3707.56,,FAILED,2025-02-01 03:00:34
2954,677,DEPOSIT,1412.53,,COMPLETED,2024-11-03 14:55:39
2955,190,DEPOSIT,273.76,,COMPLETED,2023-01-21 15:09:49
2956,257,DEPOSIT,1510.25,,COMPLETED,2024-11-16 11:45:38
2957,534,DEPOSIT,715.85,,COMPLETED,2023-07-03 19:05:20
2958,864,DEPOSIT,3154.3,,COMPLETED,2024-08-26 06:52:59
2959,360,PAYMENT,869.33,,COMPLETED,2024-01-27 05:43:40
2960,192,WITHDRAWAL,42.72,,COMPLETED,2025-02-23 03:09:17
2961,632,DEPOSIT,4222.39,,COMPLETED,2023-11-03 16:34:37
2962,108,PAYMENT,431.45,,COMPLETED,2023-01-19 13:28:21
2963,137,WITHDRAWAL,2105.07,,COMPLETED,2024-03-30 18:33:21
2964,848,WITHDRAWAL,1673.89,,COMPLETED,2023-12-14 13:24:57
2965,701,PAYMENT,1835.1,,FAILED,2024-02-01 04:50:32
2966,537,DEPOSIT,4986.23,,COMPLETED,2023-07-04 02:25:04
2967,672,DEPOSIT,2272.84,,COMPLETED,2023-05-10 11:39:58
2968,954,WITHDRAWAL,960.88,,COMPLETED,2023-03-11 07:29:02
2969,876,PAYMENT,1672.89,,COMPLETED,2025-01-19 21:33:08
2970,355,WITHDRAWAL,1615.63,,PENDING,2024-09-04 05:13:10
2971,688,DEPOSIT,3487.86,,PENDING,2023-05-31 20:52:44
2972,280,TRANSFER,2691.04,141.0,COMPLETED,2023-12-28 23:45:06
2973,470,PAYMENT,1165.52,,COMPLETED,2023-07-15 06:19:53
2974,168,DEPOSIT,939.97,,COMPLETED,2023-11-13 12:37:15
2975,959,DEPOSIT,4544.61,,COMPLETED,2023-09-03 15:08:40
2976,720,WITHDRAWAL,241.04,,COMPLETED,2024-10-02 13:56:10
2977,107,WITHDRAWAL,1621.95,,COMPLETED,2025-03-16 00:19:29
2978,398,WITHDRAWAL,2487.77,,COMPLETED,2023-12-06 23:33:54
2979,584,PAYMENT,418.55,,COMPLETED,2025-02-25 10:43:05
2980,269,TRANSFER,492.45,181.0,COMPLETED,2025-05-10 17:55:36
2981,95,WITHDRAWAL,1908.89,,COMPLETED,2024-09-07 02:19:39
2982,911,WITHDRAWAL,510.61,,COMPLETED,2024-05-19 17:23:56
2983,403,DEPOSIT,3839.12,,COMPLETED,2024-08-01 08:20:34
2984,927,TRANSFER,169.83,974.0,COMPLETED,2023-02-27 23:12:01
2985,107,WITHDRAWAL,2277.52,,COMPLETED,2024-09-30 21:51:00
2986,694,DEPOSIT,3455.38,,COMPLETED,2023-01-20 14:29:33
2987,966,DEPOSIT,3929.07,,COMPLETED,2024-05-27 04:54:05
2988,443,DEPOSIT,3172.69,,PENDING,2023-11-19 03:07:49
2989,33,TRANSFER,4942.59,376.0,COMPLETED,2023-01-19 08:42:20
2990,144,PAYMENT,1013.0,,COMPLETED,2024-01-26 22:01:11
2991,352,DEPOSIT,470.95,,COMPLETED,2024-02-04 00:19:25
2992,712,TRANSFER,2723.07,346.0,COMPLETED,2024-01-16 00:39:34
2993,920,DEPOSIT,919.84,,COMPLETED,2024-01-27 21:02:23
2994,596,TRANSFER,260.18,452.0,COMPLETED,2023-11-09 00:20:20
2995,604,WITHDRAWAL,98.23,,COMPLETED,2023-08-30 03:11:30
2996,3,TRANSFER,4434.67,451.0,COMPLETED,2025-03-27 19:01:02
2997,408,DEPOSIT,3633.3,,COMPLETED,2023-08-21 20:00:35
2998,183,WITHDRAWAL,1697.74,,COMPLETED,2023-05-22 15:44:37
2999,182,PAYMENT,1028.25,,FAILED,2023-07-16 08:19:01
3000,441,TRANSFER,1862.74,988.0,COMPLETED,2024-06-08 14:28:31
3001,683,WITHDRAWAL,144.78,,COMPLETED,2024-04-08 09:13:09
3002,741,WITHDRAWAL,1232.06,,COMPLETED,2024-04-20 17:15:35
3003,715,PAYMENT,1120.94,,COMPLETED,2023-06-25 08:35:44
3004,942,REFUND,387.32,,COMPLETED,2023-02-02 12:27:04
3005,624,DEPOSIT,369.35,,COMPLETED,2023-12-08 18:34:24
3006,61,PAYMENT,1731.85,,COMPLETED,2023-02-12 23:43:48
3007,628,DEPOSIT,2801.18,,COMPLETED,2023-07-24 19:23:17
3008,6,DEPOSIT,3679.76,,PENDING,2024-09-25 13:34:34
3009,762,DEPOSIT,4744.8,,COMPLETED,2023-05-23 05:50:20
3010,303,WITHDRAWAL,1146.7,,COMPLETED,2024-07-05 10:38:09
3011,628,TRANSFER,2028.56,297.0,COMPLETED,2024-05-10 07:55:39
3012,88,DEPOSIT,2030.41,,COMPLETED,2023-08-13 08:24:38
3013,866,DEPOSIT,2878.53,,COMPLETED,2024-04-15 15:03:33
3014,872,WITHDRAWAL,906.81,,COMPLETED,2023-08-17 14:38:42
3015,498,PAYMENT,269.72,,COMPLETED,2023-05-14 12:43:36
3016,628,WITHDRAWAL,330.2,,PENDING,2023-05-07 21:41:54
3017,306,DEPOSIT,4373.55,,COMPLETED,2024-01-26 13:27:34
3018,351,PAYMENT,1266.95,,COMPLETED,2025-02-19 10:10:17
3019,897,WITHDRAWAL,886.02,,COMPLETED,2023-06-16 16:10:32
3020,227,WITHDRAWAL,702.66,,COMPLETED,2024-01-02 21:07:19
3021,407,WITHDRAWAL,577.13,,COMPLETED,2023-05-30 07:11:08
3022,870,DEPOSIT,468.8,,COMPLETED,2023-03-01 20:00:48
3023,490,PAYMENT,1727.54,,COMPLETED,2025-02-20 03:24:16
3024,979,WITHDRAWAL,2750.5,,COMPLETED,2024-07-10 08:47:37
3025,275,TRANSFER,1873.44,661.0,COMPLETED,2024-05-28 01:23:06
3026,617,DEPOSIT,4912.38,,COMPLETED,2024-12-02 15:47:54
3027,167,WITHDRAWAL,2498.63,,COMPLETED,2025-02-20 03:47:12
3028,815,WITHDRAWAL,883.29,,COMPLETED,2025-02-15 15:49:07
3029,351,DEPOSIT,4586.61,,COMPLETED,2024-10-26 00:30:19
3030,916,PAYMENT,396.71,,COMPLETED,2023-09-16 06:22:38
3031,696,WITHDRAWAL,2132.46,,COMPLETED,2024-02-26 08:13:14
3032,271,PAYMENT,1613.84,,COMPLETED,2024-01-15 05:52:09
3033,846,TRANSFER,2654.75,862.0,COMPLETED,2023-05-31 11:05:07
3034,154,WITHDRAWAL,1827.24,,COMPLETED,2023-01-16 09:28:39
3035,704,DEPOSIT,3409.98,,COMPLETED,2025-05-11 08:42:04
3036,167,WITHDRAWAL,982.6,,COMPLETED,2024-06-23 23:02:55
3037,484,PAYMENT,1449.49,,PENDING,2023-03-11 00:49:43
3038,897,TRANSFER,2549.19,910.0,PENDING,2024-11-23 11:04:19
3039,462,DEPOSIT,4805.66,,COMPLETED,2023-08-30 01:31:29
3040,932,TRANSFER,4326.88,9.0,COMPLETED,2024-12-02 16:43:11
3041,225,DEPOSIT,181.52,,COMPLETED,2024-04-23 10:07:56
3042,695,DEPOSIT,3904.23,,COMPLETED,2024-11-29 00:53:29
3043,158,PAYMENT,1052.5,,COMPLETED,2024-05-10 21:08:41
3044,815,WITHDRAWAL,1427.37,,COMPLETED,2023-11-27 13:29:00
3045,321,TRANSFER,4124.05,708.0,COMPLETED,2023-06-10 07:34:52
3046,865,PAYMENT,1834.18,,COMPLETED,2024-04-23 03:46:02
3047,807,DEPOSIT,1871.13,,COMPLETED,2023-06-17 09:05:29
3048,167,PAYMENT,161.74,,COMPLETED,2024-12-06 01:40:38
3049,969,DEPOSIT,2653.51,,COMPLETED,2023-10-19 15:04:33
3050,345,DEPOSIT,1496.61,,COMPLETED,2023-06-03 22:16:11
3051,629,WITHDRAWAL,2517.43,,COMPLETED,2023-09-02 00:20:40
3052,906,REFUND,101.38,,COMPLETED,2024-12-29 17:19:37
3053,191,PAYMENT,1217.07,,COMPLETED,2024-03-24 19:38:06
3054,97,DEPOSIT,1411.35,,COMPLETED,2025-03-12 18:36:01
3055,100,DEPOSIT,4672.2,,COMPLETED,2023-12-19 20:23:50
3056,872,DEPOSIT,2622.42,,COMPLETED,2023-05-30 15:11:42
3057,894,DEPOSIT,1865.84,,COMPLETED,2024-02-25 06:48:51
3058,952,WITHDRAWAL,1487.28,,COMPLETED,2025-01-28 11:56:02
3059,517,REFUND,373.16,,COMPLETED,2023-08-05 18:22:02
3060,123,DEPOSIT,687.49,,COMPLETED,2024-06-29 15:16:17
3061,21,PAYMENT,1888.26,,COMPLETED,2023-11-26 00:04:19
3062,73,WITHDRAWAL,625.48,,COMPLETED,2024-12-02 17:01:04
3063,721,DEPOSIT,4362.61,,COMPLETED,2024-02-19 07:33:42
3064,187,TRANSFER,409.76,893.0,COMPLETED,2024-02-12 15:07:08
3065,214,PAYMENT,515.51,,COMPLETED,2024-09-28 08:20:17
3066,68,PAYMENT,1023.06,,COMPLETED,2024-10-01 05:35:31
3067,677,DEPOSIT,3150.57,,COMPLETED,2023-05-26 05:31:00
3068,914,TRANSFER,4516.97,736.0,COMPLETED,2024-06-26 23:39:19
3069,623,PAYMENT,587.9,,PENDING,2023-02-07 21:03:00
3070,145,DEPOSIT,4486.98,,COMPLETED,2025-05-30 15:20:30
3071,627,REFUND,391.22,,COMPLETED,2023-05-02 18:29:06
3072,292,WITHDRAWAL,2007.98,,COMPLETED,2023-09-15 08:00:08
3073,628,DEPOSIT,278.3,,COMPLETED,2024-04-18 21:18:58
3074,447,TRANSFER,664.48,129.0,COMPLETED,2024-03-15 00:01:29
